latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
24.6,129.4,95600.0,36.5
25.2,128.6,95200.0,45.800000000000004
25.3,127.60000000000001,95400.0,41.2
25.6,126.9,95400.0,35.5
25.900000000000002,126.7,95200.0,37.0
26.1,125.7,94400.0,45.800000000000004
26.1,124.5,94700.0,41.7
26.400000000000002,124.10000000000001,94800.0,39.1
26.6,123.3,94600.0,44.2
26.6,122.4,94800.0,49.900000000000006
26.8,121.7,95500.0,43.2
26.8,121.0,96000.0,35.0
26.8,120.5,96000.0,31.400000000000002
26.8,119.9,97000.0,25.700000000000003
26.7,119.7,97700.0,24.200000000000003
27.2,119.60000000000001,98300.0,23.200000000000003
27.6,118.8,98800.0,19.0
27.0,119.60000000000001,98900.0,20.6
27.1,118.60000000000001,98900.0,17.0
26.6,119.60000000000001,98800.0,19.6
26.2,119.60000000000001,98900.0,18.5
26.0,119.2,98800.0,18.0
25.2,118.9,98700.0,17.5
25.0,118.8,98600.0,18.5
24.8,118.8,98600.0,17.5
25.1,118.9,98600.0,17.5
24.5,118.10000000000001,98700.0,18.0
24.400000000000002,118.4,98800.0,17.5
24.5,118.10000000000001,99000.0,17.5
24.3,118.60000000000001,99000.0,19.0
24.6,118.9,98800.0,22.1
24.8,119.5,98800.0,18.5
24.900000000000002,119.9,98800.0,20.6
25.1,120.60000000000001,98700.0,23.200000000000003
25.6,121.8,98900.0,21.1
26.8,122.60000000000001,99000.0,19.6
27.1,122.10000000000001,99000.0,20.1
27.1,122.2,99000.0,18.5
27.7,122.2,99200.0,15.4
27.900000000000002,122.4,99200.0,14.9
28.5,122.9,99200.0,16.5
