latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.8,91.5,98900.0,18.5
21.6,90.3,98900.0,16.5
21.400000000000002,89.5,98600.0,17.0
21.900000000000002,89.4,98700.0,17.0
22.8,88.3,98700.0,14.9
22.900000000000002,87.2,98800.0,14.9
23.3,86.2,98800.0,13.4
23.1,85.60000000000001,99200.0,13.9
23.7,84.5,99200.0,12.9
24.0,84.2,99300.0,12.4
24.400000000000002,83.9,99100.0,9.3
24.0,82.60000000000001,99400.0,9.3
24.0,82.60000000000001,99300.0,10.3
24.8,82.3,99500.0,10.8
25.3,82.60000000000001,99200.0,9.8
26.0,81.9,99700.0,7.2
