latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
20.8,91.5,99000.0,16.5
21.6,90.7,99000.0,17.5
21.7,89.8,98800.0,17.0
22.1,89.5,99000.0,14.9
23.1,89.7,99100.0,13.4
24.2,88.3,99200.0,12.9
24.8,86.2,99100.0,11.8
24.7,84.8,99200.0,12.4
24.7,84.10000000000001,98900.0,11.8
24.400000000000002,83.9,99200.0,12.4
24.900000000000002,83.8,99000.0,11.3
25.3,83.9,99200.0,9.3
25.900000000000002,82.60000000000001,99200.0,9.8
25.900000000000002,81.4,99500.0,9.8
26.6,80.60000000000001,99300.0,10.3
26.5,79.9,99500.0,10.3
26.5,79.5,99500.0,9.3
27.3,79.10000000000001,99700.0,9.8
27.3,79.10000000000001,99600.0,7.7
27.1,79.5,99800.0,6.7
27.1,80.5,99700.0,7.7
26.8,80.8,99800.0,10.3
26.900000000000002,81.8,99500.0,9.3
27.900000000000002,80.9,99600.0,9.3
