latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.200000000000001,-104.7,100900.0,11.8
15.5,-106.3,100900.0,10.3
16.0,-107.60000000000001,100800.0,12.9
15.700000000000001,-110.0,100700.0,17.0
15.6,-111.3,100500.0,15.4
15.700000000000001,-112.7,100600.0,15.4
15.4,-113.9,100200.0,16.5
15.1,-115.5,100100.0,21.6
14.700000000000001,-116.8,99600.0,22.1
14.3,-118.0,99800.0,22.1
14.0,-119.2,99400.0,24.200000000000003
13.8,-120.4,99300.0,25.200000000000003
13.8,-121.5,98700.0,27.3
13.5,-122.7,99600.0,22.1
13.3,-124.0,99200.0,25.700000000000003
13.1,-125.4,99700.0,22.1
13.200000000000001,-126.7,100100.0,17.5
12.8,-128.2,100500.0,15.4
12.6,-129.2,100400.0,16.5
12.3,-131.2,100500.0,17.5
12.1,-132.2,100400.0,15.4
11.9,-134.3,100700.0,15.4
11.700000000000001,-135.1,100400.0,14.9
11.0,-136.4,100600.0,14.9
11.200000000000001,-137.4,100400.0,13.9
11.0,-139.3,100600.0,14.4
10.700000000000001,-140.5,100400.0,14.4
10.700000000000001,-141.9,100600.0,13.4
10.8,-143.3,100500.0,13.4
10.700000000000001,-144.8,100700.0,13.9
11.0,-146.5,100600.0,13.4
11.1,-148.1,100800.0,13.9
11.3,-149.6,100600.0,13.9
11.3,-150.8,100800.0,14.4
11.700000000000001,-152.6,100600.0,15.4
11.9,-153.9,100700.0,16.5
12.1,-155.6,100600.0,17.5
12.4,-156.70000000000002,100800.0,17.0
12.6,-158.4,100600.0,16.5
12.8,-159.5,100600.0,18.0
13.200000000000001,-160.6,100600.0,17.5
