latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.0,-105.4,1009.0,11.3
15.8,-106.60000000000001,1011.0,11.3
15.4,-108.8,1005.0,18.0
15.4,-110.10000000000001,1008.0,14.4
15.6,-111.5,1006.0,12.4
15.5,-112.9,1007.0,16.0
15.5,-114.3,1001.0,18.0
15.200000000000001,-115.7,1002.0,20.6
15.1,-117.2,998.0,21.6
15.0,-118.8,1002.0,21.1
14.9,-120.5,999.0,19.6
14.700000000000001,-122.2,1003.0,20.1
13.8,-127.10000000000001,1004.0,17.5
13.3,-128.7,1008.0,15.4
13.0,-130.3,1006.0,14.4
12.700000000000001,-132.1,1009.0,14.4
12.4,-133.9,1007.0,13.4
11.8,-136.0,1010.0,13.9
11.4,-137.20000000000002,1007.0,12.9
11.1,-138.9,1009.0,12.9
10.700000000000001,-140.9,1007.0,13.9
9.700000000000001,-142.8,1010.0,13.9
10.200000000000001,-145.1,1008.0,11.8
9.8,-149.8,1008.0,12.9
9.4,-151.8,1009.0,12.9
8.8,-154.70000000000002,1007.0,12.4
8.6,-157.1,1007.0,12.9
9.0,-159.6,1008.0,13.9
9.3,-164.1,1008.0,13.4
8.8,-165.8,1008.0,12.9
9.5,-167.5,1009.0,14.4
9.6,-169.4,1008.0,13.9
9.5,-171.0,1007.0,13.9
9.8,-172.9,1008.0,13.4
10.0,-175.0,1008.0,12.9
9.9,-176.9,1008.0,11.3
