latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.5,-104.8,1008.0,12.4
16.2,-106.60000000000001,1008.0,18.5
16.5,-108.3,1004.0,16.0
16.5,-109.60000000000001,1005.0,17.0
16.6,-110.9,1004.0,16.0
16.6,-112.0,1006.0,16.5
16.4,-113.2,1002.0,17.0
15.9,-114.4,1004.0,17.5
15.8,-115.3,1001.0,20.1
15.3,-116.60000000000001,1001.0,20.6
15.3,-118.0,993.0,24.700000000000003
15.200000000000001,-119.2,981.0,32.9
15.0,-120.5,977.0,34.0
14.700000000000001,-121.8,984.0,29.8
14.4,-123.0,987.0,25.700000000000003
14.1,-124.4,989.0,27.3
14.1,-125.60000000000001,989.0,25.200000000000003
13.9,-126.8,993.0,25.200000000000003
13.8,-128.0,995.0,21.1
13.6,-129.3,996.0,23.200000000000003
13.3,-130.4,997.0,21.1
13.0,-131.7,1000.0,19.0
13.1,-132.7,999.0,17.5
12.9,-133.9,1003.0,17.5
13.4,-134.9,1002.0,16.5
13.5,-136.1,1006.0,16.0
13.3,-137.3,1004.0,16.0
13.8,-138.4,1008.0,16.0
14.0,-139.5,1007.0,14.9
14.0,-140.70000000000002,1010.0,16.5
