latitude,longitude,pressureReducedToMeanSeaLevel,windSpeedAt10M
15.5,-104.60000000000001,100800.0,12.9
16.4,-106.60000000000001,101100.0,10.8
16.6,-108.3,100800.0,11.8
16.5,-109.9,100800.0,15.4
16.3,-111.10000000000001,100400.0,14.9
16.7,-112.3,100700.0,15.4
16.5,-113.60000000000001,100300.0,16.5
16.2,-114.9,100400.0,18.5
15.8,-116.4,100000.0,21.1
15.700000000000001,-118.0,100300.0,21.1
15.4,-119.4,100000.0,22.6
15.3,-121.0,100200.0,20.1
15.200000000000001,-122.3,100000.0,20.1
15.200000000000001,-123.9,100200.0,24.200000000000003
14.700000000000001,-125.60000000000001,99900.0,21.1
14.700000000000001,-127.2,100300.0,20.6
14.700000000000001,-129.1,100000.0,19.0
14.4,-131.0,100100.0,21.6
14.6,-132.9,100000.0,19.0
14.3,-134.7,100300.0,18.0
14.200000000000001,-136.6,100200.0,18.5
14.200000000000001,-138.6,100200.0,21.1
14.0,-140.8,100200.0,19.0
14.0,-143.1,100500.0,19.0
13.8,-145.5,100300.0,19.0
13.6,-147.6,100600.0,17.0
13.1,-149.70000000000002,100500.0,16.5
12.4,-152.1,100700.0,16.5
11.3,-156.8,100700.0,16.5
10.5,-161.70000000000002,100800.0,14.9
10.200000000000001,-166.3,100700.0,14.4
10.1,-168.20000000000002,100700.0,14.4
10.0,-170.1,100700.0,15.4
10.1,-171.8,100700.0,13.4
10.1,-173.20000000000002,100700.0,14.4
